rank,scheme_id,topsis_score,stability,hard_violations,same_city_repeat_index,pair_conflict_index,admin_diversity,sport_variance,sport_range,competition_suspense,hot_match_index,eco_cv,pop_cv,tour_cv,avg_inner_distance_km,geo_cover
367,S1883,0.5207011088247628,0.0,0,0.0,0.0,4.0,827.7881849755431,96.75651733089217,0.1805878668164245,861.482820364233,0.660049827264554,0.4695007423830114,0.33137456730791487,185.91024912704077,3.4375
368,S0532,0.5206837178225427,0.01,0,0.0,0.0,4.0,585.0552460273218,80.06905195828381,0.14135366918321157,857.7891729225978,0.6361259710274991,0.4694328953615192,0.32347663733174714,183.2001243103519,3.4375
369,S0213,0.5206122259714335,0.0,0,0.0,0.0,4.0,826.1015334404402,98.49760635634993,0.16570784680534706,882.1497381364709,0.6337664870541115,0.4925229022790753,0.35972776682893814,179.71092204399852,3.1875
370,S1676,0.5204918780357908,0.01,0,0.0,0.0,4.0,811.9367335133351,101.15767810887375,0.1824666247162549,891.4127113955782,0.7647072514983273,0.5234656983102576,0.37483700535889297,180.90494599940283,3.5
371,S0457,0.5204397949965003,0.0,0,0.0,0.0,4.0,608.7156910817226,93.12512255595341,0.15788464971358662,884.3208874760996,0.7030341239097224,0.5236559289538151,0.3632489051820718,183.19212979750574,3.5
372,S1041,0.5204264895308892,0.0,0,0.0,0.0,4.0,732.6563894397999,95.51035387172014,0.15914531558782133,869.939542650433,0.6652754814211488,0.4698368247430851,0.3590229459647214,179.39960541142412,3.375
373,S0109,0.5204007786160837,0.05,0,0.0,0.0,4.0,958.1363261995284,107.97421375784455,0.18791743715764145,891.6219085884503,0.7096338912171261,0.5423090685674621,0.3790048957980188,179.91553187786894,3.5625
374,S0935,0.5202792829668059,0.02,0,0.0,0.0,4.0,548.1441866794762,86.92916366226575,0.1525752576344885,863.6986754567938,0.652410495708269,0.4536807132761971,0.31898434767124856,193.11596519767116,3.75
375,S0403,0.5202368503993989,0.01,0,0.0,0.0,4.0,650.759429903784,102.09059570505042,0.15186920772692256,844.3313263964114,0.5998702995090446,0.4279703389525325,0.3224410689262761,179.27330628443244,3.3125
376,S1466,0.5201475590769569,0.0,0,0.0,0.0,4.0,709.1587560480043,91.11996344310842,0.1634456317189507,851.3062609856519,0.6803395907045473,0.43916729817940975,0.3216424733801946,185.24912017406714,3.625
377,S0779,0.5201462529222601,0.07,0,0.0,0.0,4.0,524.5614335025551,85.59350032666543,0.13127211530273725,827.654286364679,0.5542947721449669,0.38513503329281906,0.2621550735916531,187.6878504619945,3.5625
378,S0193,0.5199205116117598,0.01,0,0.0,0.0,4.0,950.324820603569,108.12208079942508,0.18092037199480104,890.2207367722332,0.6660316464228656,0.5018637139433434,0.38956364318468023,181.36628506265586,3.5625
379,S0149,0.5198758642600858,0.0,0,0.0,0.0,4.0,622.283647275147,88.60758407248156,0.1772665355329673,864.4182621564771,0.6805033049821313,0.4824382897361346,0.3594174730199588,189.55756826507383,3.4375
380,S0776,0.5198730014514109,0.03,0,0.0,0.0,4.0,741.3461985070097,117.31362632608334,0.20150812110999505,857.9389565453007,0.6910444784371473,0.4494720720645346,0.3304074011537597,189.58702941059917,3.4375
381,S0321,0.5197303607927293,0.0,0,0.0,0.0,4.0,684.4456389955673,97.7283189019145,0.15125430252769737,864.8321901436683,0.597293021384688,0.46088464350498876,0.32710299360159323,182.92620380291373,3.3125
382,S1009,0.5197293734047698,0.0,0,0.0,0.0,4.0,754.7855383110086,105.93447572386694,0.1675575075919654,877.2276051353473,0.6192500563856564,0.49286702356938067,0.3370326512583906,183.66878589177117,3.25
383,S1486,0.5196959075030878,0.0,0,0.0,0.0,4.0,791.8279071237995,100.36355502451475,0.16939582319149699,843.3168981273617,0.6002608321285213,0.4295484113122551,0.3020981372724435,186.43036984419436,3.5
384,S0557,0.5194974881285538,0.02,0,0.0,0.0,4.0,638.8876473754548,88.03671033454722,0.1739070031017937,851.7656908359215,0.6642203319701758,0.4299056089986701,0.34661937222548567,189.42813128422418,3.4375
385,S0007,0.5194482966353144,0.0,0,0.0,0.0,4.0,684.5381000391066,78.42091860194873,0.15423326647686267,877.9424153291444,0.658520677086633,0.49486908259898,0.3502266355586062,183.68742523720707,3.25
386,S0951,0.5194443541376377,0.0,0,0.0,0.0,4.0,738.255384928601,99.84425958986347,0.17677971785428942,854.213718057454,0.6429399998154857,0.4567942191701901,0.3199953657019862,189.3056859972823,3.5625
387,S1395,0.519322198038123,0.05,0,0.0,0.0,4.0,836.5440664625567,96.93107286873413,0.1638132188227507,899.2982114056097,0.7074805832426163,0.5212678957646922,0.420007173153933,172.38848179197382,3.25
388,S1058,0.5191731582827587,0.0,0,0.0,0.0,4.0,542.1562137686274,83.9269508766264,0.15231228317652604,861.3865143831727,0.6551578269685224,0.47096665861137454,0.3405365634028271,188.28964717159752,3.5625
389,S0036,0.5189989251636351,0.0,0,0.0,0.0,4.0,588.8522310126446,85.87585291980348,0.15401132678486595,866.95791567463,0.6990068134401877,0.4847664188933364,0.3169225769635586,186.98854682754103,3.5625
390,S1322,0.5188576619413833,0.0,0,0.0,0.0,4.0,517.2702782839534,81.4689115855751,0.14929077055863332,863.750223183477,0.6409138976501065,0.4686116294959844,0.35630264836466685,185.38767103992592,3.3125
391,S0396,0.5187333495764861,0.0,0,0.0,0.0,4.0,813.8173929852294,94.17052251653001,0.1612312229506535,892.8488420488301,0.67157167415818,0.4918318110768765,0.39575346323974775,180.36250265919708,3.4375
392,S1115,0.518679801495048,0.0,0,0.0,0.0,4.0,765.3782984463362,89.61630223062168,0.16190962293232644,897.5493101011139,0.7090597151484506,0.5262626664983308,0.387321689600051,183.51024075032382,3.625
393,S0980,0.5186525561869368,0.0,0,0.0,0.0,4.0,828.4923169592486,104.22282583835405,0.17116525429536816,888.5702486458503,0.7028177726797478,0.4874625709569347,0.3908961399047543,178.73326452062216,3.4375
394,S1848,0.5185553793134993,0.0,0,0.0,0.0,4.0,683.8810887820791,99.92055538292323,0.16334707014857622,869.8412081338623,0.6422485098049714,0.4364540409178117,0.36496472286228043,186.39852630316022,3.5
395,S1540,0.5184747919674467,0.0,0,0.0,0.0,4.0,641.9965518246391,87.40435973298739,0.15259237612426818,857.9545461006294,0.6683194745085207,0.4601136940222071,0.3047709829993756,185.65746669863142,3.5
396,S1791,0.5182335673342039,0.0,0,0.0,0.0,4.0,761.3076634903874,93.46179584653777,0.15223825196147203,868.6642674733276,0.6429960468544172,0.46916224730212347,0.35495546637136116,175.48704951739273,3.1875
397,S1700,0.5182203074910393,0.0,0,0.0,0.0,4.0,735.4229559709609,99.64481933815249,0.1666386463986199,888.8101401463811,0.702672551286456,0.49392665565592636,0.3745851749148545,180.69045007356078,3.3125
398,S1683,0.5180447247984403,0.0,0,0.0,0.0,4.0,855.8009099412963,110.56586002751249,0.1772943938192876,869.3514186190889,0.6368631604709977,0.4666414560933924,0.34622406041956477,182.48182681511122,3.375
399,S0037,0.5178994852727891,0.0,0,0.0,0.0,4.0,646.6900042444171,89.45203349613124,0.14413562823479628,843.5093320669579,0.5896464251090042,0.40210193565047775,0.30009766743550376,187.1199027959132,3.5625
400,S0296,0.5177624536912735,0.02,0,0.0,0.0,4.0,502.05761957998413,86.07952893712286,0.15520247118014158,835.8398328478868,0.6184892800196825,0.4057303950584106,0.2832858838756103,192.46036333194198,3.4375
401,S1594,0.517688595240475,0.0,0,0.0,0.0,4.0,830.7727166463657,101.12535386894041,0.16341766908579186,890.7766087892002,0.6741505329520221,0.5175803257415146,0.36695443391530524,181.4694845837577,3.5625
402,S0273,0.5176775967555465,0.0,0,0.0,0.0,4.0,590.2094154663206,84.56311240064593,0.14681588661547962,840.0003888726384,0.6118921624950246,0.44433272755208775,0.28206296424573246,186.57195646661282,3.4375
403,S0145,0.5175115310120492,0.03,0,0.0,0.0,4.0,982.1414690772102,100.23044369715319,0.18978212831655952,886.2924522033478,0.6872998296982393,0.48955818912032584,0.386064349575821,184.78794439438522,3.5625
404,S1699,0.5174456330537999,0.03,0,0.0,0.0,4.0,719.298056683036,97.22045371854003,0.14054108827548467,884.0703004336468,0.6735675795605134,0.4861105589677201,0.36811110244435946,173.82180700853593,3.375
405,S0232,0.5173031159644493,0.02,0,0.0,0.0,4.0,756.4723902204744,101.75215978458658,0.17517303645701562,902.8161915432603,0.7224144606000029,0.5428906158554808,0.3874409409857987,185.89484900020375,3.625
406,S0527,0.5172397362173001,0.0,0,0.0,0.0,4.0,545.3423777894185,85.197295650251,0.14119510499952223,864.2919972437359,0.65328642384471,0.49478767240370086,0.3308428486955253,185.20669048225722,3.625
407,S0463,0.5171170876104838,0.0,0,0.0,0.0,4.0,811.1005016049801,95.84084713921759,0.1555072055968221,849.7476006035096,0.6124781162424144,0.4270712274274837,0.3318053462651774,180.48799847671862,3.5
408,S0501,0.5170905440914935,0.0,0,0.0,0.0,4.0,609.504344161658,87.94509593868463,0.15449200428161577,858.0310483638702,0.6270300716876696,0.48012663212912365,0.3203467073683189,188.07049009732484,3.5
409,S0783,0.5168953875748383,0.0,0,0.0,0.0,4.0,687.1808830976404,102.08419015765809,0.1692368356629852,865.7526623653583,0.6478859702452964,0.4883991527532273,0.33361208477302123,186.31289206584478,3.4375
410,S1628,0.5167543819498526,0.0,0,0.0,0.0,4.0,697.6284559450422,93.59644186644888,0.16062758949787173,887.4377902590086,0.6926254002121206,0.5109133144896463,0.40002326203996946,180.19913510765414,3.4375
411,S0088,0.5166251705261787,0.0,0,0.0,0.0,4.0,866.9586165346877,101.9271026528999,0.17083137752721705,888.9632467930027,0.7352486168604712,0.5194767351921763,0.3582419243957031,176.58877754590105,3.375
412,S1949,0.5165949729337538,0.0,0,0.0,0.0,4.0,544.2199165633743,91.55982861392297,0.15634160050667179,867.650863467178,0.658288586917688,0.47494445930322593,0.3397900681192187,188.26717786558393,3.4375
413,S1707,0.5165869086423881,0.0,0,0.0,0.0,4.0,580.4976552197793,81.46351003333984,0.15469550405823085,842.7061409431619,0.6364824003229953,0.4191772994399127,0.2962500719473066,191.09383913956626,3.5
414,S0902,0.5165437038940587,0.0,0,0.0,0.0,4.0,729.5126033564192,93.4412828324503,0.15945997144729313,885.0807561513944,0.6534383409452931,0.4839375194287793,0.412649137655662,181.10594739869316,3.4375
415,S0221,0.5165125422942725,0.0,0,0.0,0.0,4.0,669.9671852692898,90.62065749222481,0.16043907159304197,860.3681815670747,0.5969144840460814,0.4559634282962152,0.33993765916152047,190.15929957254025,3.5
416,S1559,0.5164356706907812,0.0,0,0.0,0.0,4.0,843.0585752130876,102.34816677873746,0.17207255493492282,869.4503658990315,0.5943193990166039,0.45488218466658004,0.3792710449066858,182.90771919821645,3.3125
417,S1459,0.5164254530492728,0.07,0,0.0,0.0,4.0,725.7655376317446,95.88754508988745,0.13361048508219717,835.6646642469948,0.5834427255338964,0.4209777530050891,0.29141916550100877,172.53769915675826,3.25
418,S0115,0.5163929395006679,0.0,0,0.0,0.0,4.0,721.9520524413736,97.98544562315278,0.15537900599717175,846.7666783484387,0.6017138503839615,0.44293013361058736,0.28801088537168545,185.885212041404,3.5
419,S1190,0.5163640729263518,0.0,0,0.0,0.0,4.0,600.8293849693358,93.21837594321252,0.16466437520195137,861.0282391208409,0.6386815886883727,0.4570017750993006,0.3383427351666402,188.34157425691828,3.3125
420,S0061,0.5161837717375531,0.0,0,0.0,0.0,4.0,692.4831063741807,107.59225777245506,0.18028520510183801,878.7687047161493,0.7179884326065056,0.50072789802637,0.3592226118568602,184.13703173730718,3.375
421,S1228,0.5159853325506942,0.0,0,0.0,0.0,4.0,665.0854665080853,86.98585156919368,0.1515556622370661,844.0771287737791,0.6397779915986921,0.4334663831670436,0.2875962066012657,189.53083064273798,3.75
422,S1930,0.5159288708801442,0.0,0,0.0,0.0,4.0,813.6386346118313,107.06139294709746,0.17672099006047268,853.7352024161221,0.6303076208610976,0.44129850151040745,0.34979478087652904,182.2185350678322,3.375
423,S0515,0.5158784926213186,0.0,0,0.0,0.0,4.0,643.1663963103063,88.85505196797843,0.16079199178527925,849.1089853491402,0.5826793343561975,0.420877513192191,0.33031548707602276,193.86392869766917,3.625
424,S0129,0.5158600809096019,0.0,0,0.0,0.0,4.0,672.4877088184021,93.50907277097012,0.16446863162629535,871.3970210455562,0.6626862541561782,0.4783489741573485,0.366719536966504,187.87615022383577,3.625
425,S0822,0.5158390731871074,0.0,0,0.0,0.0,4.0,701.0236400873277,114.8770254051116,0.17257819234671212,865.694481293424,0.6092789613269721,0.4346491903293948,0.3502886157297121,189.6911231702255,3.5625
426,S0025,0.5157910729243248,0.0,0,0.0,0.0,4.0,771.4808853333625,99.17756611083774,0.15527092986732824,873.7113519193097,0.6401300326462697,0.4515978963956986,0.36470932370682213,181.5919511273403,3.5
427,S0901,0.5156498669913562,0.01,0,0.0,0.0,4.0,614.472486930689,100.97074797380978,0.1410757631678,874.1555936880177,0.6766123775446126,0.47430113121109024,0.3640421090328819,175.04750893198272,3.375
428,S1780,0.5156424003187452,0.0,0,0.0,0.0,4.0,631.7438997389297,89.38457063613751,0.16196968192324193,883.359770107456,0.7220140017977336,0.5145681925190579,0.3553811703802648,183.1553884282882,3.3125
429,S1310,0.5155650672374427,0.06,0,0.0,0.0,4.0,917.2033217617335,98.46996452516953,0.15664329318776868,896.6226357241484,0.7320454984976397,0.5029668132002834,0.3853920604368439,167.9969235341861,3.1875
430,S1251,0.5153880993627757,0.0,0,0.0,0.0,4.0,772.741103015231,94.79478104689335,0.15204061846697992,853.7462861873921,0.6393326090478403,0.456008178374286,0.3081822891332703,181.76293437780683,3.5625
431,S0878,0.5153260742448725,0.0,0,0.0,0.0,4.0,623.06663058753,98.21510717335761,0.15208917174261466,850.4291947188194,0.6124459755137411,0.45371536971065424,0.32215154712280336,185.5343563987832,3.5625
432,S1211,0.5152771727815867,0.0,0,0.0,0.0,4.0,780.7582327618761,99.77818390649514,0.1507210686967991,884.39006167036,0.6832729532772479,0.4953211030752932,0.3842701976184187,175.14828459024199,3.5
433,S1614,0.5152758793267689,0.0,0,0.0,0.0,4.0,557.3307300271532,86.6318109215284,0.15696086247338123,869.4906175142042,0.6595362636563828,0.4832415503991539,0.354343165864328,188.33394209163959,3.4375
434,S1511,0.5152483969794783,0.0,0,0.0,0.0,4.0,620.634916700894,91.5660345809315,0.15306732131422557,851.2321570476767,0.5850154523753096,0.4405003352082116,0.318778600703483,191.46474394950442,3.625
435,S1449,0.5151009293008801,0.0,0,0.0,0.0,4.0,679.8632051213688,95.2153090340735,0.15321942006497372,862.91763812606,0.611519072092976,0.47342243081740004,0.3464286496191333,181.80475862122805,3.3125
436,S0169,0.515091692827581,0.0,0,0.0,0.0,4.0,621.098259070894,88.75680368742701,0.16804959350637644,876.3206316731936,0.6812963815925188,0.5064999069286883,0.35238747577779833,192.09413626312437,3.625
437,S1710,0.5150660158869546,0.0,0,0.0,0.0,4.0,911.6251913144183,104.03319848038478,0.16812058716045195,908.2215782865145,0.7173031837524112,0.5289103239772739,0.3920555592335645,177.4236931366656,3.4375
438,S0855,0.5150362358999064,0.0,0,0.0,0.0,4.0,753.151652170547,101.4867109555772,0.17658847740399314,880.4715918371933,0.6886938070975995,0.5223791208017585,0.35587689369073816,185.92635288951107,3.5
439,S0280,0.5150049469874161,0.0,0,0.0,0.0,4.0,731.2430197738979,92.95887739498517,0.17465398133579255,869.820224305797,0.6684367681381426,0.4774614170654453,0.36028288623552934,186.78571611176946,3.375
440,S0812,0.5147683072093513,0.0,0,0.0,0.0,4.0,711.0110625881306,101.0559289434567,0.169134833764066,874.9121006805678,0.6540550783784804,0.49308287854346605,0.3701830122595153,186.4912568466881,3.5625
441,S1956,0.514730014205742,0.0,0,0.0,0.0,4.0,833.406811344194,104.42052100442679,0.17523299191770667,890.4771007772235,0.7443613173535247,0.5070897253751052,0.38899878868519583,175.95032809214845,3.3125
442,S1018,0.5145913862977097,0.04,0,0.0,0.0,4.0,622.1198052037265,83.5720324701386,0.14858752631181946,902.2094230942422,0.7615552055546987,0.5105031159711955,0.41912963403472653,177.02613686277135,3.375
443,S0941,0.5145734346521278,0.0,0,0.0,0.0,4.0,863.3330143745942,91.52268274564612,0.16125353540984985,881.4425363888075,0.6440229439443724,0.48830237986952624,0.3808988450795017,180.77956686720535,3.4375
